Country,ISO 3166-1 alpha-3,Year,Total,Coal,Oil,Gas,Cement,Flaring,Other,Per Capita,Element,Value
Chad,TCD,1997,0.453097,0.0,0.450672,0.0,0.0,0.002425,0.0,0.060811,Temperature change,0.5145294117647059
Chad,TCD,1998,0.463839,0.0,0.461664,0.0,0.0,0.002175,0.0,0.060168,Standard Deviation,0.64
Chad,TCD,1998,0.463839,0.0,0.461664,0.0,0.0,0.002175,0.0,0.060168,Temperature change,0.902470588235294
Chad,TCD,1999,0.477245,0.0,0.47632,0.0,0.0,0.000925,0.0,0.059791,Standard Deviation,0.64
Chad,TCD,1999,0.477245,0.0,0.47632,0.0,0.0,0.000925,0.0,0.059791,Temperature change,0.4732941176470588
Chad,TCD,2000,0.487512,0.0,0.487312,0.0,0.0,0.0002,0.0,0.059027,Standard Deviation,0.64
Chad,TCD,2000,0.487512,0.0,0.487312,0.0,0.0,0.0002,0.0,0.059027,Temperature change,0.2337058823529411
Chad,TCD,2001,0.505594,0.0,0.501968,0.0,0.0,0.003626,0.0,0.059211,Standard Deviation,0.64
Chad,TCD,2001,0.505594,0.0,0.501968,0.0,0.0,0.003626,0.0,0.059211,Temperature change,0.3947647058823529
Chad,TCD,2002,0.527549,0.0,0.509296,0.0,0.0,0.018253,0.0,0.059688,Standard Deviation,0.64
Chad,TCD,2002,0.527549,0.0,0.509296,0.0,0.0,0.018253,0.0,0.059688,Temperature change,0.7388235294117648
Chad,TCD,2003,0.882414,0.0,0.743792,0.0,0.0,0.138622,0.0,0.095952,Standard Deviation,0.64
Chad,TCD,2003,0.882414,0.0,0.743792,0.0,0.0,0.138622,0.0,0.095952,Temperature change,0.8594117647058823
Chad,TCD,2004,0.902531,0.0,0.747456,0.0,0.0,0.155075,0.0,0.093882,Standard Deviation,0.64
Chad,TCD,2004,0.902531,0.0,0.747456,0.0,0.0,0.155075,0.0,0.093882,Temperature change,0.8692352941176471
Chad,TCD,2005,0.925702,0.0,0.765776,0.0,0.0,0.159926,0.0,0.092524,Standard Deviation,0.64
Chad,TCD,2005,0.925702,0.0,0.765776,0.0,0.0,0.159926,0.0,0.092524,Temperature change,1.223235294117647
Chad,TCD,2006,0.960951,0.0,0.791424,0.0,0.0,0.169527,0.0,0.092706,Standard Deviation,0.64
Chad,TCD,2006,0.960951,0.0,0.791424,0.0,0.0,0.169527,0.0,0.092706,Temperature change,1.1796470588235293
Chad,TCD,2007,1.088955,0.0,0.875696,0.0,0.0,0.213259,0.0,0.101556,Standard Deviation,0.64
Chad,TCD,2007,1.088955,0.0,0.875696,0.0,0.0,0.213259,0.0,0.101556,Temperature change,0.7167058823529412
Chad,TCD,2008,0.872463,0.0,0.743792,0.0,0.0,0.128671,0.0,0.07861,Standard Deviation,0.64
Chad,TCD,2008,0.872463,0.0,0.743792,0.0,0.0,0.128671,0.0,0.07861,Temperature change,0.4929411764705882
Chad,TCD,2009,1.216046,0.0,1.106528,0.0,0.0,0.109518,0.0,0.105779,Standard Deviation,0.64
Chad,TCD,2009,1.216046,0.0,1.106528,0.0,0.0,0.109518,0.0,0.105779,Temperature change,1.1966470588235294
Chad,TCD,2010,1.236006,0.0,1.13584,0.0,0.0,0.100166,0.0,0.103912,Standard Deviation,0.64
Chad,TCD,2010,1.236006,0.0,1.13584,0.0,0.0,0.100166,0.0,0.103912,Temperature change,1.154294117647059
Chad,TCD,2011,1.272949,0.0,1.124848,0.0,0.000765,0.147336,0.0,0.103343,Standard Deviation,0.64
Chad,TCD,2011,1.272949,0.0,1.124848,0.0,0.000765,0.147336,0.0,0.103343,Temperature change,0.9185882352941176
Chad,TCD,2012,1.742947,0.0,1.494912,0.0,0.053529,0.194506,0.0,0.136649,Standard Deviation,0.64
Chad,TCD,2012,1.742947,0.0,1.494912,0.0,0.053529,0.194506,0.0,0.136649,Temperature change,0.6075294117647059
Chad,TCD,2013,2.078497,0.0,1.755056,0.0,0.070064,0.253378,0.0,0.157262,Standard Deviation,0.64
Chad,TCD,2013,2.078497,0.0,1.755056,0.0,0.070064,0.253378,0.0,0.157262,Temperature change,1.0428823529411764
Chad,TCD,2014,2.18278,0.0,1.799024,0.0,0.077499,0.306257,0.0,0.15936,Standard Deviation,0.64
Chad,TCD,2014,2.18278,0.0,1.799024,0.0,0.077499,0.306257,0.0,0.15936,Temperature change,0.8935882352941177
Chad,TCD,2015,2.351698,0.0,1.817344,0.0,0.085248,0.449106,0.0,0.166312,Standard Deviation,0.64
Chad,TCD,2015,2.351698,0.0,1.817344,0.0,0.085248,0.449106,0.0,0.166312,Temperature change,1.098529411764706
Chad,TCD,2016,2.374447,0.0,1.777233,0.0,0.096873,0.500341,0.0,0.162716,Standard Deviation,0.64
Chad,TCD,2016,2.374447,0.0,1.777233,0.0,0.096873,0.500341,0.0,0.162716,Temperature change,1.146294117647059
Chad,TCD,2017,2.344165,0.0,1.769451,0.0,0.135623,0.439091,0.0,0.155388,Standard Deviation,0.64
Chad,TCD,2017,2.344165,0.0,1.769451,0.0,0.135623,0.439091,0.0,0.155388,Temperature change,1.0499411764705882
Chad,TCD,2018,2.38351,0.0,1.842992,0.0,0.143372,0.397146,0.0,0.152748,Standard Deviation,0.64
Chad,TCD,2018,2.38351,0.0,1.842992,0.0,0.143372,0.397146,0.0,0.152748,Temperature change,1.4571176470588236
Chad,TCD,2019,2.303133,0.0,1.824672,0.0,0.158872,0.319589,0.0,0.142813,Standard Deviation,0.64
Chad,TCD,2019,2.303133,0.0,1.824672,0.0,0.158872,0.319589,0.0,0.142813,Temperature change,1.2975882352941177
Chad,TCD,2020,2.279219,0.0,1.846656,0.0,0.151122,0.281441,0.0,0.136934,Standard Deviation,0.64
Chad,TCD,2020,2.279219,0.0,1.846656,0.0,0.151122,0.281441,0.0,0.136934,Temperature change,1.2274117647058824
Chad,TCD,2021,2.480435,0.0,1.946406,0.0,0.197621,0.336408,0.0,0.144381,Standard Deviation,0.64
Chad,TCD,2021,2.480435,0.0,1.946406,0.0,0.197621,0.336408,0.0,0.144381,Temperature change,1.1404117647058825
Chad,TCD,2022,2.379225,0.0,1.764143,0.0,0.197621,0.417461,0.0,0.134243,Standard Deviation,0.64
Chad,TCD,2022,2.379225,0.0,1.764143,0.0,0.197621,0.417461,0.0,0.134243,Temperature change,0.7591176470588236
